[I 2024-01-15 13:43:22,895] A new study created in memory with name: no-name-6ed04805-7080-4caf-95aa-dfed8d5308f5
[I 2024-01-15 13:43:35,382] Trial 0 finished with value: 0.7317984139166027 and parameters: {'max_depth': 10, 'learning_rate': 0.026093609193315992, 'subsample': 0.7620363996518136, 'colsample_bytree': 0.9145162497256114, 'reg_alpha': 0.0003369748675678591, 'reg_lambda': 1.4056376987866263e-05, 'min_child_weight': 15, 'gamma': 0.3363479166642375, 'num_boost_round': 722}. Best is trial 0 with value: 0.7317984139166027.
[I 2024-01-15 12:41:03,331] Trial 99 finished with value: 0.7449475569199284 and parameters: {'max_depth': 10, 'learning_rate': 0.06773574446705366, 'subsample': 0.9109017973708284, 'colsample_bytree': 0.7271588012384158, 'reg_alpha': 7.662140891672387e-05, 'reg_lambda': 0.0006934679565198252, 'min_child_weight': 6, 'gamma': 0.10221307984323129, 'num_boost_round': 739}. Best is trial 62 with value: 0.7473266820158608.
[I 2024-01-15 12:41:09,751] Trial 100 finished with value: 0.7452545408032745 and parameters: {'max_depth': 9, 'learning_rate': 0.1309224661108433, 'subsample': 0.7385490483154398, 'colsample_bytree': 0.7775337104320698, 'reg_alpha': 0.0011072024919473286, 'reg_lambda': 0.00036119743209091633, 'min_child_weight': 1, 'gamma': 0.16582156303821294, 'num_boost_round': 750}. Best is trial 62 with value: 0.7473266820158608.
[I 2024-01-15 12:41:15,221] Trial 101 finished with value: 0.7452801227935533 and parameters: {'max_depth': 10, 'learning_rate': 0.16371549878364983, 'subsample': 0.7929122081767467, 'colsample_bytree': 0.7878484150304593, 'reg_alpha': 0.0007793138168902177, 'reg_lambda': 0.00020380821081038048, 'min_child_weight': 7, 'gamma': 0.041002400845419035, 'num_boost_round': 782}. Best is trial 62 with value: 0.7473266820158608.
[I 2024-01-15 12:41:21,265] Trial 102 finished with value: 0.744512663085188 and parameters: {'max_depth': 10, 'learning_rate': 0.1434979366197118, 'subsample': 0.8052362335320777, 'colsample_bytree': 0.7674002061700124, 'reg_alpha': 0.0005345926785411236, 'reg_lambda': 7.091705395642621e-05, 'min_child_weight': 8, 'gamma': 0.19634486196863699, 'num_boost_round': 765}. Best is trial 62 with value: 0.7473266820158608.
[I 2024-01-15 12:41:27,395] Trial 103 finished with value: 0.746482476336659 and parameters: {'max_depth': 10, 'learning_rate': 0.18193236346704014, 'subsample': 0.8211151314372274, 'colsample_bytree': 0.7581908361256475, 'reg_alpha': 0.002016627594210043, 'reg_lambda': 1.5836954023245415e-05, 'min_child_weight': 4, 'gamma': 0.14265925972942323, 'num_boost_round': 792}. Best is trial 62 with value: 0.7473266820158608.
[I 2024-01-15 12:41:35,526] Trial 104 finished with value: 0.7466871322588897 and parameters: {'max_depth': 10, 'learning_rate': 0.11669985030982877, 'subsample': 0.821125998202164, 'colsample_bytree': 0.7614118980239967, 'reg_alpha': 0.0021536198045735808, 'reg_lambda': 1.3663592781056125e-05, 'min_child_weight': 4, 'gamma': 0.14156564120393292, 'num_boost_round': 824}. Best is trial 62 with value: 0.7473266820158608.
[I 2024-01-15 12:41:44,002] Trial 105 finished with value: 0.7468406242005627 and parameters: {'max_depth': 10, 'learning_rate': 0.10667190078242954, 'subsample': 0.8345961563842987, 'colsample_bytree': 0.754408417482368, 'reg_alpha': 0.0027396101654047636, 'reg_lambda': 1.50891237105112e-05, 'min_child_weight': 4, 'gamma': 0.1418415721327363, 'num_boost_round': 823}. Best is trial 62 with value: 0.7473266820158608.
[I 2024-01-15 12:41:51,441] Trial 106 finished with value: 0.7441289332310054 and parameters: {'max_depth': 10, 'learning_rate': 0.11468674502984179, 'subsample': 0.8333266053985364, 'colsample_bytree': 0.7539418877536503, 'reg_alpha': 0.002411558673622292, 'reg_lambda': 1.3050267617291707e-05, 'min_child_weight': 3, 'gamma': 0.132405053039305, 'num_boost_round': 824}. Best is trial 62 with value: 0.7473266820158608.
[I 2024-01-15 12:42:00,849] Trial 107 finished with value: 0.7486569455103607 and parameters: {'max_depth': 10, 'learning_rate': 0.1260676184319049, 'subsample': 0.8225104732808353, 'colsample_bytree': 0.758231929328952, 'reg_alpha': 0.0020582843880172655, 'reg_lambda': 1.643885824246253e-05, 'min_child_weight': 4, 'gamma': 0.1414200561975269, 'num_boost_round': 794}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:42:06,808] Trial 108 finished with value: 0.7433103095420823 and parameters: {'max_depth': 10, 'learning_rate': 0.12544078668052833, 'subsample': 0.8242070792895831, 'colsample_bytree': 0.7592218886079789, 'reg_alpha': 0.006323203850110603, 'reg_lambda': 9.167172943353725e-06, 'min_child_weight': 4, 'gamma': 0.14157092053229095, 'num_boost_round': 793}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:42:14,390] Trial 109 finished with value: 0.747301100025582 and parameters: {'max_depth': 10, 'learning_rate': 0.13485847893778086, 'subsample': 0.820062799064505, 'colsample_bytree': 0.750466448875759, 'reg_alpha': 0.0019189219137337925, 'reg_lambda': 1.4663362008658183e-05, 'min_child_weight': 4, 'gamma': 0.1174075056082658, 'num_boost_round': 849}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:42:22,854] Trial 110 finished with value: 0.7460475825019186 and parameters: {'max_depth': 10, 'learning_rate': 0.1080996088670924, 'subsample': 0.8123137858607654, 'colsample_bytree': 0.7425366498395428, 'reg_alpha': 0.001742362047979122, 'reg_lambda': 5.737675923098229e-06, 'min_child_weight': 2, 'gamma': 0.10368554157249678, 'num_boost_round': 848}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:42:28,710] Trial 111 finished with value: 0.7432847275518035 and parameters: {'max_depth': 10, 'learning_rate': 0.13244734507981723, 'subsample': 0.8209286368374387, 'colsample_bytree': 0.7489619214793957, 'reg_alpha': 0.002169064767618336, 'reg_lambda': 1.6842696584060567e-05, 'min_child_weight': 3, 'gamma': 0.11313234385477063, 'num_boost_round': 807}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:42:34,614] Trial 112 finished with value: 0.7454847787157841 and parameters: {'max_depth': 10, 'learning_rate': 0.14675631408853795, 'subsample': 0.8066943969074678, 'colsample_bytree': 0.7539017313372278, 'reg_alpha': 0.003085543451473909, 'reg_lambda': 3.756152746490492e-06, 'min_child_weight': 4, 'gamma': 0.14360136237533305, 'num_boost_round': 819}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:42:44,387] Trial 113 finished with value: 0.7483755436172934 and parameters: {'max_depth': 10, 'learning_rate': 0.1039542812510783, 'subsample': 0.8281956598187817, 'colsample_bytree': 0.7608656420266044, 'reg_alpha': 0.0043318251073471625, 'reg_lambda': 8.105214816596273e-06, 'min_child_weight': 5, 'gamma': 0.12330059610659556, 'num_boost_round': 825}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:42:54,419] Trial 114 finished with value: 0.747966231772832 and parameters: {'max_depth': 10, 'learning_rate': 0.10416237060472841, 'subsample': 0.8444310313297204, 'colsample_bytree': 0.7717459409217281, 'reg_alpha': 0.004269130870587708, 'reg_lambda': 7.338808489855519e-06, 'min_child_weight': 5, 'gamma': 0.09567079793849001, 'num_boost_round': 841}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:43:01,561] Trial 115 finished with value: 0.7428242517267843 and parameters: {'max_depth': 10, 'learning_rate': 0.09055922346382478, 'subsample': 0.8418515503885622, 'colsample_bytree': 0.7695032223308061, 'reg_alpha': 0.004235287561427462, 'reg_lambda': 8.287306994104671e-06, 'min_child_weight': 5, 'gamma': 0.0870639164386536, 'num_boost_round': 842}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:43:07,951] Trial 116 finished with value: 0.7426195958045536 and parameters: {'max_depth': 10, 'learning_rate': 0.10571523016414798, 'subsample': 0.8456817599486164, 'colsample_bytree': 0.7312431504635322, 'reg_alpha': 0.006186342508128942, 'reg_lambda': 2.9469803876222253e-06, 'min_child_weight': 6, 'gamma': 0.12182585586238703, 'num_boost_round': 812}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:43:19,594] Trial 117 finished with value: 0.7469429521616782 and parameters: {'max_depth': 10, 'learning_rate': 0.08065798103987783, 'subsample': 0.8308064129867822, 'colsample_bytree': 0.779284300838051, 'reg_alpha': 0.0003677519508398119, 'reg_lambda': 4.55432020789074e-06, 'min_child_weight': 6, 'gamma': 0.07120695957157291, 'num_boost_round': 837}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:43:26,506] Trial 118 finished with value: 0.74336147352264 and parameters: {'max_depth': 10, 'learning_rate': 0.09447151700220016, 'subsample': 0.8288370535793278, 'colsample_bytree': 0.7804315450671113, 'reg_alpha': 0.00014526074004572392, 'reg_lambda': 1.973414047085038e-06, 'min_child_weight': 6, 'gamma': 0.07315024710225183, 'num_boost_round': 849}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:43:37,154] Trial 119 finished with value: 0.7456894346380148 and parameters: {'max_depth': 10, 'learning_rate': 0.08288671121315073, 'subsample': 0.836811360037943, 'colsample_bytree': 0.7486061006646515, 'reg_alpha': 0.00825853310680009, 'reg_lambda': 4.806121167868958e-06, 'min_child_weight': 5, 'gamma': 0.0932930162861241, 'num_boost_round': 830}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:43:45,959] Trial 120 finished with value: 0.7475313379380916 and parameters: {'max_depth': 10, 'learning_rate': 0.10133094345358533, 'subsample': 0.8715553457278316, 'colsample_bytree': 0.7733406926258317, 'reg_alpha': 0.0037303224211053, 'reg_lambda': 6.9323790806168325e-06, 'min_child_weight': 7, 'gamma': 0.06448132411981398, 'num_boost_round': 839}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:43:54,153] Trial 121 finished with value: 0.7470964441033512 and parameters: {'max_depth': 10, 'learning_rate': 0.10429524581492855, 'subsample': 0.8690327832522754, 'colsample_bytree': 0.7736501795683067, 'reg_alpha': 0.0030226445689980536, 'reg_lambda': 6.952919228794707e-06, 'min_child_weight': 7, 'gamma': 0.060913696814734505, 'num_boost_round': 841}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:44:02,451] Trial 122 finished with value: 0.7462010744435917 and parameters: {'max_depth': 10, 'learning_rate': 0.10043220395418102, 'subsample': 0.8729621431245405, 'colsample_bytree': 0.7736636440597108, 'reg_alpha': 0.004088532841534346, 'reg_lambda': 1.0041459443325117e-05, 'min_child_weight': 8, 'gamma': 0.060078599819650184, 'num_boost_round': 839}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:44:10,681] Trial 123 finished with value: 0.7476336658992069 and parameters: {'max_depth': 10, 'learning_rate': 0.10473799343447045, 'subsample': 0.8598574433719022, 'colsample_bytree': 0.7667052717327685, 'reg_alpha': 0.003020609324487268, 'reg_lambda': 3.7732188240396634e-06, 'min_child_weight': 7, 'gamma': 0.07502031174807175, 'num_boost_round': 829}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:44:20,902] Trial 124 finished with value: 0.7464057303658225 and parameters: {'max_depth': 10, 'learning_rate': 0.08031943634075132, 'subsample': 0.8863394873111288, 'colsample_bytree': 0.7670810176696772, 'reg_alpha': 0.005109834299911587, 'reg_lambda': 1.2724548880518491e-06, 'min_child_weight': 7, 'gamma': 0.07691523956464218, 'num_boost_round': 849}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:44:30,945] Trial 125 finished with value: 0.7478639038117165 and parameters: {'max_depth': 10, 'learning_rate': 0.0876093745927395, 'subsample': 0.8611293569518852, 'colsample_bytree': 0.7771305005211983, 'reg_alpha': 0.011273202454037548, 'reg_lambda': 3.664731324660469e-06, 'min_child_weight': 7, 'gamma': 0.056636758437611776, 'num_boost_round': 831}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:44:37,878] Trial 126 finished with value: 0.7422614479406497 and parameters: {'max_depth': 10, 'learning_rate': 0.08886458309045428, 'subsample': 0.8612446469614387, 'colsample_bytree': 0.7773080885176125, 'reg_alpha': 0.02073998882806814, 'reg_lambda': 2.5141361224967676e-06, 'min_child_weight': 7, 'gamma': 0.08995976454056318, 'num_boost_round': 832}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:44:44,866] Trial 127 finished with value: 0.7411614223586596 and parameters: {'max_depth': 10, 'learning_rate': 0.07713784467249572, 'subsample': 0.8744841333928378, 'colsample_bytree': 0.7809466665376386, 'reg_alpha': 0.014378052246978034, 'reg_lambda': 3.414857973612355e-06, 'min_child_weight': 6, 'gamma': 0.0579389512595767, 'num_boost_round': 840}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:44:52,538] Trial 128 finished with value: 0.7450498848810437 and parameters: {'max_depth': 10, 'learning_rate': 0.09526252436854415, 'subsample': 0.8985249228486064, 'colsample_bytree': 0.7423766541142816, 'reg_alpha': 0.0033667153847469467, 'reg_lambda': 4.5763934182930755e-06, 'min_child_weight': 7, 'gamma': 0.02846999751024446, 'num_boost_round': 806}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:45:00,495] Trial 129 finished with value: 0.7205935021744692 and parameters: {'max_depth': 7, 'learning_rate': 0.03222405089039169, 'subsample': 0.8560961643385017, 'colsample_bytree': 0.7721783371930655, 'reg_alpha': 0.009825008463198006, 'reg_lambda': 6.6225843553756685e-06, 'min_child_weight': 8, 'gamma': 0.03926746056798916, 'num_boost_round': 817}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:45:08,118] Trial 130 finished with value: 0.7434638014837555 and parameters: {'max_depth': 10, 'learning_rate': 0.08637118628895878, 'subsample': 0.8648249026042595, 'colsample_bytree': 0.7206608941826765, 'reg_alpha': 0.0013778678559172501, 'reg_lambda': 5.887185557489883e-06, 'min_child_weight': 6, 'gamma': 0.0973330117363766, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:45:18,360] Trial 131 finished with value: 0.7466615502686109 and parameters: {'max_depth': 10, 'learning_rate': 0.10049245025031157, 'subsample': 0.8484246225546981, 'colsample_bytree': 0.7631665557359305, 'reg_alpha': 0.001075908122790344, 'reg_lambda': 1.7974966077269965e-06, 'min_child_weight': 7, 'gamma': 0.06916228752181645, 'num_boost_round': 827}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:45:24,868] Trial 132 finished with value: 0.7452545408032745 and parameters: {'max_depth': 10, 'learning_rate': 0.11521603930937353, 'subsample': 0.8687759492591379, 'colsample_bytree': 0.7852544173936928, 'reg_alpha': 0.007471198410409398, 'reg_lambda': 4.003387334976705e-06, 'min_child_weight': 6, 'gamma': 0.07933303480437393, 'num_boost_round': 805}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:45:33,189] Trial 133 finished with value: 0.7449731389102072 and parameters: {'max_depth': 10, 'learning_rate': 0.10613634274900652, 'subsample': 0.8563049408763125, 'colsample_bytree': 0.7647821265179343, 'reg_alpha': 0.002807303630074533, 'reg_lambda': 8.559954749188812e-06, 'min_child_weight': 9, 'gamma': 0.054681186482045376, 'num_boost_round': 837}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:45:39,693] Trial 134 finished with value: 0.7443591711435149 and parameters: {'max_depth': 10, 'learning_rate': 0.12564532785365864, 'subsample': 0.8482688207182126, 'colsample_bytree': 0.7738989334983866, 'reg_alpha': 0.0016310265783532666, 'reg_lambda': 2.417772140551846e-05, 'min_child_weight': 8, 'gamma': 0.06381603237484954, 'num_boost_round': 816}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:45:48,354] Trial 135 finished with value: 0.7463545663852648 and parameters: {'max_depth': 10, 'learning_rate': 0.09379497223693914, 'subsample': 0.8934976791763176, 'colsample_bytree': 0.7941153264044953, 'reg_alpha': 0.0005964026712641814, 'reg_lambda': 2.6406020060337755e-06, 'min_child_weight': 8, 'gamma': 0.10529039477333246, 'num_boost_round': 829}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:45:56,979] Trial 136 finished with value: 0.7451266308518802 and parameters: {'max_depth': 10, 'learning_rate': 0.07620235354942051, 'subsample': 0.8763175946758641, 'colsample_bytree': 0.7517126005714909, 'reg_alpha': 0.004763649985886797, 'reg_lambda': 3.373525417865046e-06, 'min_child_weight': 7, 'gamma': 0.4912451444352618, 'num_boost_round': 841}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:46:02,352] Trial 137 finished with value: 0.7235354310565362 and parameters: {'max_depth': 5, 'learning_rate': 0.10219354019691534, 'subsample': 0.8421010366065901, 'colsample_bytree': 0.7599270455024755, 'reg_alpha': 0.0009030961975485371, 'reg_lambda': 1.4389715265922929, 'min_child_weight': 6, 'gamma': 0.11390515682010952, 'num_boost_round': 819}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:46:08,499] Trial 138 finished with value: 0.7404451266308518 and parameters: {'max_depth': 10, 'learning_rate': 0.0870269435508906, 'subsample': 0.8678588482478773, 'colsample_bytree': 0.738883286966889, 'reg_alpha': 0.0034483685761038073, 'reg_lambda': 1.0434361755402286e-05, 'min_child_weight': 5, 'gamma': 0.08617038379735838, 'num_boost_round': 795}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:46:16,745] Trial 139 finished with value: 0.7462010744435917 and parameters: {'max_depth': 10, 'learning_rate': 0.1115555704271923, 'subsample': 0.8590101805971413, 'colsample_bytree': 0.7811117443158562, 'reg_alpha': 0.00039352783158447827, 'reg_lambda': 6.502525333045211e-06, 'min_child_weight': 10, 'gamma': 0.04861840654110412, 'num_boost_round': 832}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:46:25,003] Trial 140 finished with value: 0.7466359682783321 and parameters: {'max_depth': 10, 'learning_rate': 0.12308675457054623, 'subsample': 0.8832005430530626, 'colsample_bytree': 0.7687471933631251, 'reg_alpha': 0.001191097428458841, 'reg_lambda': 1.5466833177783092e-06, 'min_child_weight': 6, 'gamma': 0.0723673279830369, 'num_boost_round': 618}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:46:32,802] Trial 141 finished with value: 0.7461754924533128 and parameters: {'max_depth': 10, 'learning_rate': 0.10561505268064666, 'subsample': 0.8331671368453172, 'colsample_bytree': 0.7534267972182719, 'reg_alpha': 0.0026855962052991875, 'reg_lambda': 2.1246354323691958e-05, 'min_child_weight': 5, 'gamma': 0.09562451723458379, 'num_boost_round': 822}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:46:34,296] Trial 142 finished with value: 0.6971092350984907 and parameters: {'max_depth': 10, 'learning_rate': 0.008230579533703403, 'subsample': 0.8352765546833202, 'colsample_bytree': 0.7611187061298843, 'reg_alpha': 0.002009261043251279, 'reg_lambda': 1.1697199470201189e-05, 'min_child_weight': 7, 'gamma': 0.11788802788154391, 'num_boost_round': 812}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:46:43,361] Trial 143 finished with value: 0.746482476336659 and parameters: {'max_depth': 10, 'learning_rate': 0.09587794733926502, 'subsample': 0.8261082155791262, 'colsample_bytree': 0.7483979799477455, 'reg_alpha': 0.04641027671018653, 'reg_lambda': 5.025396965215379e-06, 'min_child_weight': 3, 'gamma': 0.08272189886333187, 'num_boost_round': 801}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:46:55,382] Trial 144 finished with value: 0.7460220005116398 and parameters: {'max_depth': 10, 'learning_rate': 0.07190893304025965, 'subsample': 0.841045271495684, 'colsample_bytree': 0.7685975367759617, 'reg_alpha': 0.0062737892414863805, 'reg_lambda': 7.921426632373861e-06, 'min_child_weight': 5, 'gamma': 0.038759319374393045, 'num_boost_round': 826}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:47:02,513] Trial 145 finished with value: 0.7454847787157841 and parameters: {'max_depth': 10, 'learning_rate': 0.11066969768485632, 'subsample': 0.8484915990845182, 'colsample_bytree': 0.756434883417562, 'reg_alpha': 0.0016041797608698776, 'reg_lambda': 3.066283026875559e-05, 'min_child_weight': 4, 'gamma': 0.06138187177689596, 'num_boost_round': 850}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:47:08,406] Trial 146 finished with value: 0.7441289332310054 and parameters: {'max_depth': 10, 'learning_rate': 0.13562993252925812, 'subsample': 0.8542142798217556, 'colsample_bytree': 0.7754058711698252, 'reg_alpha': 0.016273139677659573, 'reg_lambda': 2.3330379786873696e-06, 'min_child_weight': 6, 'gamma': 0.10516921886420805, 'num_boost_round': 833}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:47:16,397] Trial 147 finished with value: 0.7473522640061396 and parameters: {'max_depth': 10, 'learning_rate': 0.12218408257671047, 'subsample': 0.8162703480345613, 'colsample_bytree': 0.7466400116028816, 'reg_alpha': 0.0037030889600488397, 'reg_lambda': 1.60401074096781e-05, 'min_child_weight': 9, 'gamma': 0.019890647210780037, 'num_boost_round': 802}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:47:23,670] Trial 148 finished with value: 0.7458685085699668 and parameters: {'max_depth': 10, 'learning_rate': 0.12143844280813179, 'subsample': 0.8132021953200966, 'colsample_bytree': 0.7320898036635938, 'reg_alpha': 0.009595392544776576, 'reg_lambda': 4.400449728139086e-06, 'min_child_weight': 9, 'gamma': 0.014584494854970952, 'num_boost_round': 801}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:47:33,382] Trial 149 finished with value: 0.7460475825019186 and parameters: {'max_depth': 10, 'learning_rate': 0.08143243509699341, 'subsample': 0.8805649044224417, 'colsample_bytree': 0.7454128198937596, 'reg_alpha': 0.003914966702574574, 'reg_lambda': 6.393841308496601e-06, 'min_child_weight': 11, 'gamma': 0.02567456577489481, 'num_boost_round': 840}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:47:40,827] Trial 150 finished with value: 0.7444359171143515 and parameters: {'max_depth': 10, 'learning_rate': 0.10008451139689202, 'subsample': 0.8153549215092879, 'colsample_bytree': 0.7836557084592273, 'reg_alpha': 0.004978571767703171, 'reg_lambda': 1.130987048019157e-05, 'min_child_weight': 8, 'gamma': 0.0030826519174342315, 'num_boost_round': 788}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:47:48,746] Trial 151 finished with value: 0.7465592223074955 and parameters: {'max_depth': 10, 'learning_rate': 0.11556776577136364, 'subsample': 0.8256862004535329, 'colsample_bytree': 0.7402967307044529, 'reg_alpha': 0.002940434104514357, 'reg_lambda': 1.5349014070040548e-05, 'min_child_weight': 10, 'gamma': 0.053899268711522695, 'num_boost_round': 811}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:47:55,676] Trial 152 finished with value: 0.7452033768227169 and parameters: {'max_depth': 10, 'learning_rate': 0.10659739253267253, 'subsample': 0.8311557726917406, 'colsample_bytree': 0.7636521023022116, 'reg_alpha': 0.002557282110288914, 'reg_lambda': 1.9544028652316337e-05, 'min_child_weight': 9, 'gamma': 0.06921024244536242, 'num_boost_round': 821}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:48:02,402] Trial 153 finished with value: 0.7455871066768995 and parameters: {'max_depth': 10, 'learning_rate': 0.12801813880950663, 'subsample': 0.8350888655533889, 'colsample_bytree': 0.7540324046529925, 'reg_alpha': 0.0006838953643673312, 'reg_lambda': 3.5329188839055596e-06, 'min_child_weight': 7, 'gamma': 0.1307104379418809, 'num_boost_round': 841}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:48:09,966] Trial 154 finished with value: 0.7442056792018419 and parameters: {'max_depth': 10, 'learning_rate': 0.0935307504773835, 'subsample': 0.8192807244398895, 'colsample_bytree': 0.7734744993783874, 'reg_alpha': 0.0021134746851405894, 'reg_lambda': 8.939653047166769e-06, 'min_child_weight': 8, 'gamma': 0.04551720272033839, 'num_boost_round': 825}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:48:16,333] Trial 155 finished with value: 0.7397799948836019 and parameters: {'max_depth': 10, 'learning_rate': 0.08760363585899038, 'subsample': 0.8405946101322307, 'colsample_bytree': 0.747903487422996, 'reg_alpha': 0.0009068185541279278, 'reg_lambda': 5.37912102351842e-06, 'min_child_weight': 4, 'gamma': 0.08320021339884896, 'num_boost_round': 799}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:48:23,448] Trial 156 finished with value: 0.7445638270657458 and parameters: {'max_depth': 10, 'learning_rate': 0.11228901704741241, 'subsample': 0.7940312574886194, 'colsample_bytree': 0.758448796133411, 'reg_alpha': 0.0002907066550008819, 'reg_lambda': 3.827929348168852e-05, 'min_child_weight': 5, 'gamma': 0.15916009419130117, 'num_boost_round': 812}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:48:31,798] Trial 157 finished with value: 0.746149910463034 and parameters: {'max_depth': 10, 'learning_rate': 0.10144194406044274, 'subsample': 0.8622390583680996, 'colsample_bytree': 0.7925870922121282, 'reg_alpha': 0.0034675720978577843, 'reg_lambda': 1.513350653795119e-05, 'min_child_weight': 4, 'gamma': 0.12078335081800798, 'num_boost_round': 833}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:48:39,489] Trial 158 finished with value: 0.74778715784088 and parameters: {'max_depth': 10, 'learning_rate': 0.150468094043653, 'subsample': 0.8282338776115235, 'colsample_bytree': 0.778530632755853, 'reg_alpha': 0.0017067742356212993, 'reg_lambda': 6.7659266447177e-06, 'min_child_weight': 3, 'gamma': 0.031900478271816184, 'num_boost_round': 772}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:48:49,362] Trial 159 finished with value: 0.7253261703760552 and parameters: {'max_depth': 10, 'learning_rate': 0.02340719888361495, 'subsample': 0.8266430121410666, 'colsample_bytree': 0.802780144712348, 'reg_alpha': 0.0013280992329918766, 'reg_lambda': 7.800382167506743e-06, 'min_child_weight': 10, 'gamma': 0.034830830671383026, 'num_boost_round': 774}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:48:55,408] Trial 160 finished with value: 0.7476848298797647 and parameters: {'max_depth': 10, 'learning_rate': 0.15710871919623828, 'subsample': 0.8042872134622877, 'colsample_bytree': 0.7779462105032674, 'reg_alpha': 0.0076284341026107766, 'reg_lambda': 3.098871452805509e-06, 'min_child_weight': 7, 'gamma': 0.022938104640831347, 'num_boost_round': 786}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:49:02,048] Trial 161 finished with value: 0.7470196981325148 and parameters: {'max_depth': 10, 'learning_rate': 0.14495135666356995, 'subsample': 0.8017036925417261, 'colsample_bytree': 0.7794863506888897, 'reg_alpha': 0.006292610187818868, 'reg_lambda': 1.0443628641284467e-06, 'min_child_weight': 7, 'gamma': 0.028881690102981205, 'num_boost_round': 782}. Best is trial 107 with value: 0.7486569455103607.
[I 2024-01-15 12:49:07,413] Trial 162 finished with value: 0.7449475569199284 and parameters: {'max_depth': 10, 'learning_rate': 0.1537983836131398, 'subsample': 0.8155608407237023, 'colsample_bytree': 0.7866956832624913, 'reg_alpha': 0.006453904029713035, 'reg_lambda': 1.7102436583119274e-06, 'min_child_weight': 7, 'gamma': 0.022836349361902902, 'num_boost_round': 780}. Best is trial 107 with value: 0.7486569455103607.
